    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      G                   K                   eta                 D                   I                   Yield               EPSPX               EPSPY               EPSPZ               GAMMAXY             GAMMAXZ             GAMMAYZ             Ni                  Sum_Rate            F1_max              F2_max              Rn_max              F0_last             F0_max         
 2010000.0000        2010000.0000       -.50250000000E-01   0.26452329928E-01   0.26452329928E-01    0.0000000000        0.0000000000        0.0000000000       -126.71963415       -40.000001378       -40.000001378        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2585108130       -.97518021400E-01    100000000.00        1.0000000000       -.48375827898E-01   0.26099734948E-01   0.26099734948E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.11255234256E-06   0.92812851307E-05   0.27249917325E-05   0.83315782717E-06   0.25020427338E-02   
 2110000.0000        2110000.0000       -.52750000000E-01   0.27828246778E-01   0.27828246778E-01    0.0000000000        0.0000000000        0.0000000000       -126.62401497       -40.000001379       -40.000001379        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2577049059       -.96174843091E-01    100000000.00        1.0000000000       -.50877058134E-01   0.27475578724E-01   0.27475578724E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.53199132850E-05   0.51554926301E-05   0.32289948171E-05   0.11828416149E-05   0.29878499449E-02   
 2210000.0000        2210000.0000       -.55250000000E-01   0.29202348944E-01   0.29202348944E-01    0.0000000000        0.0000000000        0.0000000000       -126.51334005       -40.000001377       -40.000001377        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2567711727       -.94618621121E-01    100000000.00        1.0000000000       -.53378479863E-01   0.28849595915E-01   0.28849595915E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.18188032413E-06   0.39378259942E-06   0.36574222953E-05   0.43945519224E-07   0.33922576902E-02   
 2310000.0000        2310000.0000       -.57750000000E-01   0.30574356282E-01   0.30574356282E-01    0.0000000000        0.0000000000        0.0000000000       -126.38995562       -40.000001370       -40.000001370        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2557290326       -.92881720775E-01    100000000.00        1.0000000000       -.55880061725E-01   0.30221507843E-01   0.30221507843E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.23306208163E-06   0.48953847909E-06   0.40265101258E-05   0.18495189806E-05   0.37349908234E-02   
 2410000.0000        2410000.0000       -.60250000000E-01   0.31944032448E-01   0.31944032448E-01    0.0000000000        0.0000000000        0.0000000000       -126.25597395       -40.000001369       -40.000001369        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2545959729       -.90993288162E-01    100000000.00        1.0000000000       -.58381777955E-01   0.31591080830E-01   0.31591080830E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.10361203152E-04   0.10064509524E-04   0.43491482475E-05   0.56761564338E-08   0.40251495259E-02   
 2510000.0000        2510000.0000       -.62750000000E-01   0.33311180552E-01   0.33311180552E-01    0.0000000000        0.0000000000        0.0000000000       -126.11329104       -40.000001373       -40.000001373        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2533877086       -.88979514220E-01    100000000.00        1.0000000000       -.60883601452E-01   0.32958118189E-01   0.32958118189E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.29498724530E-06   0.17979538455E-04   0.46130168769E-05   0.38952521209E-08   0.42440600855E-02   
 2610000.0000        2610000.0000       -.65250000000E-01   0.34675639129E-01   0.34675639129E-01    0.0000000000        0.0000000000        0.0000000000       -125.96360284       -40.000001364       -40.000001364        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2521183231       -.86863871813E-01    100000000.00        1.0000000000       -.63385512421E-01   0.34322461044E-01   0.34322461044E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.23980420664E-04   0.16004533137E-04   0.47583623429E-05   0.12245763514E-07   0.44315243568E-02   
 2710000.0000        2710000.0000       -.67750000000E-01   0.36037278406E-01   0.36037278406E-01    0.0000000000        0.0000000000        0.0000000000       -125.80842230       -40.000001368       -40.000001368        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2508004119       -.84667353128E-01    100000000.00        1.0000000000       -.65887489293E-01   0.35683979774E-01   0.35683979774E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.45897894125E-04   0.46282510155E-04   0.49055492931E-05   0.56556032746E-07   0.45614422265E-02   
 2810000.0000        2810000.0000       -.70250000000E-01   0.37395996888E-01   0.37395996888E-01    0.0000000000        0.0000000000        0.0000000000       -125.64909424       -40.000001364       -40.000001364        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2494452074       -.82408678898E-01    100000000.00        1.0000000000       -.68389513990E-01   0.37042573585E-01   0.37042573585E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.35285962952E-06   0.14848178893E-04   0.51042478593E-05   0.40023877546E-08   0.46853597577E-02   
 2910000.0000        2910000.0000       -.72750000000E-01   0.38751718211E-01   0.38751718211E-01    0.0000000000        0.0000000000        0.0000000000       -125.48681017       -40.000001368       -40.000001368        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2480626994       -.80104498925E-01    100000000.00        1.0000000000       -.70891572210E-01   0.38398167633E-01   0.38398167633E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.20024394658E-04   0.20439696982E-04   0.51521607592E-05   0.22885387807E-07   0.47581182966E-02   
